Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com
201600000536,16,2,5,1900,3,1,1,1,6,421
201600000537,16,2,12,1030,1,1,1,2,3,421
201600000538,16,2,21,1000,1,1,1,1,1,612
201600000539,16,3,13,1000,1,1,3,1,1,612
201600000540,16,6,28,730,1,1,1,1,5,612
201600000541,16,7,24,830,1,1,1,7,1,612
201600000542,16,9,5,1530,1,1,1,2,5,138
201600000543,16,2,10,1645,1,1,1,8,4,139
201600000544,16,3,3,845,1,2,1,2,6,259
201600000545,16,3,27,730,1,1,1,1,6,139
201600000546,16,4,6,1600,1,2,1,1,6,139
201600000547,16,6,6,1700,1,2,1,1,1,139
201600000548,16,6,18,2100,1,2,1,1,7,139
201600000549,16,6,26,1745,1,1,1,1,3,259
201600000550,16,7,31,1900,1,1,1,1,6,259
201600000551,16,8,3,1415,1,1,1,1,3,139
201600000552,16,9,23,1630,1,1,1,1,4,139
201600000553,16,10,4,1845,1,2,1,1,3,398
201600000554,16,10,13,1630,1,2,1,1,1,197
201600000555,16,12,7,2030,3,1,1,9,1,60
201600000556,16,12,14,1445,1,2,1,1,1,139
201600000557,16,12,26,1115,1,1,1,1,3,259
201600000558,16,2,19,1715,1,2,9,2,1,282
201600000559,16,2,2,1830,1,2,1,1,6,589
201600000560,16,5,5,1530,1,1,1,1,1,589
201600000561,16,7,8,1530,1,2,1,1,6,141
201600000562,16,7,10,15,3,1,1,1,1,282
201600000563,16,9,11,45,3,1,1,1,1,695
201600000564,16,12,8,1000,1,1,1,1,3,589
201600000565,16,1,8,1015,1,2,8,1,3,341
201600000566,16,3,15,530,3,1,1,1,7,79
201600000567,16,3,29,1945,1,1,9,8,2,446
201600000568,16,4,5,2315,3,2,2,1,3,341
201600000569,16,4,21,1700,1,1,1,1,3,226
201600000570,16,5,8,1815,1,1,6,1,1,446
201600000571,16,5,13,515,3,1,1,1,6,241
201600000572,16,8,16,315,3,1,1,1,6,341
201600000573,16,9,9,1915,1,1,1,1,1,671
201600000574,16,12,2,1400,1,1,1,1,1,500
201600000575,16,3,10,1645,1,2,1,1,3,670
201600000576,16,4,11,1845,1,2,1,1,3,667
201600000577,16,6,27,1230,1,1,1,1,1,650
201600000578,16,7,29,1645,1,2,1,1,1,68
201600000579,16,4,27,2230,3,1,1,1,6,614
201600000580,16,6,20,730,1,1,1,3,3,614
201600000581,16,8,25,1400,1,2,3,1,2,354
201600000582,16,5,16,1830,1,1,2,1,3,517
201600000583,16,6,7,945,1,1,2,1,3,123
201600000584,16,6,10,1530,1,1,1,1,3,245
201600000585,16,8,22,1730,1,1,1,1,1,245
201600000586,16,2,25,1115,1,1,2,7,3,677
201600000587,16,4,2,1330,1,2,2,8,3,71
201600000588,16,7,25,1800,1,2,1,1,3,624
201600000589,16,1,15,1330,1,2,2,1,3,549
201600000590,16,2,19,445,4,2,1,4,7,205
201600000591,16,2,21,1700,1,1,2,1,3,360
201600000592,16,4,29,2245,3,1,1,1,6,334
201600000593,16,7,14,400,3,1,1,1,6,133
201600000594,16,7,19,1315,1,1,1,7,6,85
201600000595,16,8,12,2345,5,2,1,1,6,397
201600000596,16,9,28,1115,1,2,4,1,1,482
201600000597,16,4,19,1130,1,1,1,1,6,621
201600000598,16,5,20,1800,1,1,2,1,3,621
201600000599,16,6,15,1145,1,1,3,1,3,417
201600000600,16,6,22,1300,1,2,1,1,3,532
201600000601,16,9,16,915,2,1,2,1,3,449
201600000602,16,1,16,600,3,1,6,1,6,313
201600000603,16,3,10,1545,1,2,3,1,3,116
201600000604,16,5,15,400,3,1,1,1,6,69
201600000605,16,8,31,730,1,1,1,1,7,753
201600000606,16,9,22,1745,1,1,3,1,3,558
201600000607,16,10,12,1350,1,2,1,1,2,475
201600000608,16,10,22,2030,3,1,1,1,6,514
201600000609,16,12,8,1815,5,1,1,1,3,69
201600000610,16,12,15,1600,1,2,1,1,1,475
201600000611,16,1,6,1315,1,1,1,1,1,636
201600000612,16,2,29,1830,2,2,1,1,3,222
201600000613,16,5,15,1900,1,2,1,1,3,608
201600000614,16,5,27,400,3,1,2,1,6,398
201600000615,16,5,20,1930,1,2,1,1,2,164
201600000616,16,6,7,1200,1,1,1,1,2,436
201600000617,16,6,23,1415,1,1,1,1,3,659
201600000618,16,7,24,1630,1,1,1,1,3,559
201600000619,16,9,24,1515,1,1,1,1,5,222
201600000620,16,4,10,1545,1,1,1,1,3,659
201600000621,16,7,2,600,2,1,1,1,6,636
201600000622,16,7,15,2215,5,2,1,1,6,222
201600000623,16,8,16,330,3,2,1,1,7,20
201600000624,16,8,16,1530,1,1,1,1,7,631
201600000625,16,8,16,2045,1,1,1,1,6,20
201600000626,16,4,15,545,3,1,1,2,1,143
201600000627,16,5,8,845,1,1,1,1,6,79
201600000628,16,7,18,1515,1,1,1,1,5,650
201600000629,16,7,26,1945,1,1,1,1,3,117
201600000630,16,7,30,1030,1,1,1,1,6,615
201600000631,16,9,24,1745,1,1,1,1,1,408
201600000632,16,5,26,1745,1,2,1,1,1,258
201600000633,16,8,8,1700,1,1,1,1,3,751
201600000634,16,9,2,1945,1,1,2,1,3,115
201600000635,16,10,1,1530,1,1,2,1,3,80
201600000636,16,3,12,530,3,1,1,5,7,169
201600000637,16,6,23,2100,1,1,1,1,6,647
201600000638,16,7,12,730,1,1,2,1,3,657
201600000639,16,7,16,1545,1,2,7,1,6,647
201600000640,16,8,14,1800,1,1,3,1,3,303
201600000641,16,8,20,1500,1,1,1,1,7,489
201600000642,16,9,10,730,2,1,6,1,6,533
201600000643,16,9,15,630,2,2,1,2,1,551
201600000644,16,10,5,1745,1,1,1,1,3,522
201600000645,16,10,13,1625,1,1,1,1,1,533
201600000646,16,1,8,1715,3,1,1,1,3,465
201600000647,16,4,20,2145,3,1,2,1,3,399
201600000648,16,8,16,1630,1,2,2,1,1,462
201600000649,16,10,15,15,3,1,1,1,6,415
201600000650,16,11,28,1530,1,2,1,7,6,462
201600000651,16,1,1,2130,3,1,1,1,6,35
201600000652,16,1,13,1400,1,1,3,1,3,460
201600000653,16,8,26,1200,1,2,3,7,3,278
201600000654,16,1,6,1800,5,2,1,1,6,461
201600000655,16,9,23,1415,1,1,1,1,1,60
201600000656,16,11,8,1155,1,1,3,2,7,649
201600000657,16,11,24,1745,3,1,1,1,6,535
201600000658,16,6,26,1000,1,2,1,1,3,25
201600000659,16,9,4,2200,3,1,1,2,6,263
201600000660,16,9,23,1400,1,2,1,1,3,312
201600000661,16,1,23,1545,1,1,2,8,3,55
201600000662,16,4,3,1745,1,1,2,1,2,758
201600000663,16,7,17,1030,1,1,1,1,3,55
201600000664,16,8,22,1530,1,2,3,1,3,758
201600000665,16,10,16,1515,1,1,1,2,1,718
201600000666,16,10,28,1450,1,1,1,1,5,758
201600000667,16,7,9,2300,5,2,1,1,3,495
201600000668,16,7,16,315,3,1,1,1,6,385
201600000669,16,1,3,1100,1,1,1,2,6,566
201600000670,16,1,31,1800,3,1,1,2,1,495
201600000671,16,1,31,1115,1,2,1,2,1,495
201600000672,16,3,5,1630,1,1,1,1,3,203
201600000673,16,7,10,1300,1,1,1,1,4,135
201600000674,16,8,27,1715,1,1,1,1,2,135
201600000675,16,10,2,1815,1,1,1,1,6,234
201600000676,16,12,1,735,2,1,3,1,5,433
201600000677,16,12,8,1710,2,1,1,1,6,444
201600000678,16,12,12,815,2,2,1,1,3,57
201600000679,16,1,16,1500,1,1,1,1,6,642
201600000680,16,5,23,1730,1,2,1,1,1,189
201600000681,16,1,31,845,1,1,1,2,6,663
201600000682,16,2,12,730,3,1,1,2,6,719
201600000683,16,3,23,1700,1,1,2,1,3,685
201600000684,16,5,21,1345,1,1,2,1,3,706
201600000685,16,9,24,1115,1,1,1,1,7,195
201600000686,16,9,20,645,3,1,1,1,1,91
201600000687,16,5,2,745,1,2,1,1,2,684
201600000688,16,11,18,1345,1,1,1,1,6,634
201600000689,16,1,13,730,3,2,2,2,7,165
201600000690,16,1,13,1745,3,2,1,1,1,20
201600000691,16,4,1,1500,1,2,1,1,1,20
201600000692,16,6,11,1830,1,2,2,1,2,165
201600000693,16,6,13,1745,1,1,1,1,1,165
201600000694,16,7,15,2100,1,1,1,1,6,165
201600000695,16,8,22,1245,1,2,1,1,2,602
201600000696,16,9,1,815,1,1,1,1,7,161
201600000697,16,9,10,1300,1,1,1,1,1,20
201600000698,16,12,5,1230,2,1,1,8,3,618
201600000699,16,3,12,1615,1,1,1,1,3,17
201600000700,16,3,13,1815,1,1,1,1,7,306
201600000701,16,4,10,515,3,1,1,1,6,183
201600000702,16,5,5,2145,5,2,1,1,3,183
201600000703,16,6,26,1530,1,1,1,1,7,421
201600000704,16,7,13,1830,1,1,3,1,3,306
201600000705,16,7,15,1430,1,1,1,1,3,301
201600000706,16,10,4,900,1,1,1,1,3,278
201600000707,16,10,8,430,5,2,4,1,6,183
201600000708,16,9,27,830,1,2,1,1,6,183
201600000709,16,10,13,515,3,1,1,1,6,183
201600000710,16,12,22,2245,3,1,1,5,6,177
201600000711,16,7,18,1745,1,1,2,1,3,166
201600000712,16,8,12,715,1,1,2,1,3,2
201600000713,16,8,30,1745,1,1,1,1,3,416
201600000714,16,9,13,1800,1,1,1,7,1,491
201600000715,16,12,2,900,1,1,1,1,6,543
201600000716,16,4,24,730,1,1,2,1,3,123
201600000717,16,5,30,1615,1,1,3,1,3,4
201600000718,16,6,14,1445,1,1,1,2,1,448
201600000719,16,6,30,1830,1,1,1,1,1,119
201600000720,16,7,13,800,1,1,1,1,1,123
201600000721,16,8,9,2130,2,1,2,1,3,410
201600000722,16,10,21,1730,1,2,1,2,1,397
201600000723,16,11,6,1445,1,2,1,1,6,76
201600000724,16,12,21,1600,1,2,8,1,3,114
201600000725,16,12,23,1800,5,2,2,1,3,448
201600000726,16,6,3,2300,5,1,1,1,3,17
201600000727,16,6,20,715,2,1,1,2,6,421
201600000728,16,4,9,1515,1,1,3,2,7,96
201600000729,16,6,24,915,1,1,3,1,3,573
201600000730,16,7,8,845,1,1,2,1,3,159
201600000731,16,8,30,1500,1,1,1,1,7,565
201600000732,16,12,2,715,2,1,1,5,7,303
201600000733,16,12,17,1615,1,1,1,1,6,565
201600000734,16,12,25,1800,5,2,4,2,3,431
201600000735,16,1,7,1900,3,1,1,8,3,473
201600000736,16,4,24,715,1,1,2,1,3,16
201600000737,16,5,28,2245,3,1,2,1,3,58
201600000738,16,6,25,1745,1,1,1,1,7,16
201600000739,16,7,9,1715,1,1,9,1,6,16
201600000740,16,8,22,2330,3,1,1,1,7,175
201600000741,16,8,29,1800,1,2,9,1,6,16
201600000742,16,9,7,1815,1,2,1,1,3,16
201600000743,16,10,3,1830,1,2,1,1,4,16
201600000744,16,11,15,745,2,2,1,2,1,16
201600000745,16,12,31,1730,5,1,1,1,1,16
201600000746,16,1,31,1815,3,1,1,3,3,644
201600000747,16,2,26,1630,1,1,1,1,6,540
201600000748,16,6,17,1830,1,1,1,1,2,72
201600000749,16,6,27,800,1,1,1,1,6,213
201600000750,16,2,1,130,5,2,9,1,6,104
201600000751,16,2,23,730,2,1,1,1,6,493
201600000752,16,3,23,1330,1,1,1,1,6,672
201600000753,16,3,30,1615,1,1,1,2,1,454
201600000754,16,4,27,1115,1,1,1,3,1,274
201600000755,16,5,19,1700,1,1,9,1,6,151
201600000756,16,6,26,1745,1,1,1,1,6,246
201600000757,16,7,7,1300,1,2,1,1,3,104
201600000758,16,7,6,2100,1,1,1,1,6,151
201600000759,16,7,30,30,5,2,1,1,6,104
201600000760,16,8,7,1615,1,1,1,1,2,377
201600000761,16,9,9,1645,1,1,1,7,2,493
201600000762,16,9,21,1045,1,1,1,1,6,664
201600000763,16,9,25,130,3,1,1,1,7,488
201600000764,16,10,17,830,2,1,1,2,3,407
201600000765,16,11,11,700,5,2,1,1,6,453
201600000766,16,11,23,430,3,1,1,2,3,470
201600000767,16,12,14,830,1,2,1,1,1,470
201600000768,16,12,16,2045,3,1,1,5,1,454
201600000769,16,2,2,115,3,1,1,8,6,426
201600000770,16,5,16,2000,1,2,1,1,7,304
201600000771,16,8,5,1245,1,2,9,1,3,617
201600000772,16,8,27,1515,1,2,1,1,6,204
201600000773,16,10,29,2245,5,2,1,1,6,284
201600000774,16,12,8,2350,3,1,1,1,6,567
201600000775,16,1,13,1400,1,1,2,1,3,516
201600000776,16,11,18,1800,1,2,1,4,7,398
201600000777,16,11,30,645,3,1,1,1,7,138
201600000778,16,2,27,245,3,1,1,1,6,74
201600000779,16,3,26,1,5,2,1,1,6,210
201600000780,16,12,14,1430,1,1,1,1,6,116
201600000781,16,1,14,800,5,2,2,3,1,3
201600000782,16,1,22,1930,3,1,2,1,3,31
201600000783,16,2,13,1800,2,1,1,3,7,439
201600000784,16,2,14,1715,1,1,2,1,3,342
201600000785,16,4,21,745,1,2,1,7,3,375
201600000786,16,6,3,1545,1,2,9,1,6,439
201600000787,16,8,13,1100,1,1,1,1,3,598
201600000788,16,8,15,1700,1,2,3,1,3,14
201600000789,16,9,8,1700,1,1,1,1,5,624
201600000790,16,10,13,1045,1,1,2,1,3,401
201600000791,16,11,14,1730,1,1,1,1,6,3
201600000792,16,10,3,1400,1,1,1,1,6,230
201600000793,16,1,10,145,3,1,2,1,3,249
201600000794,16,1,14,1215,1,1,1,8,1,25
201600000795,16,4,11,1045,1,1,2,1,3,489
201600000796,16,5,3,1715,1,2,3,1,3,25
201600000797,16,5,5,2215,3,1,4,1,1,517
201600000798,16,6,4,430,2,1,2,1,3,275
201600000799,16,7,25,1430,1,1,1,8,7,517
201600000800,16,10,8,1130,1,1,9,1,1,517
201600000801,16,11,15,2030,3,1,1,1,1,611
201600000802,16,12,10,815,1,1,3,1,3,275
201600000803,16,1,11,2000,5,1,1,2,3,188
201600000804,16,2,26,1845,3,1,1,1,1,365
201600000805,16,4,3,1630,1,1,1,1,6,365
201600000806,16,5,6,1715,1,1,2,1,1,188
201600000807,16,7,27,730,1,1,1,1,7,648
201600000808,16,8,16,1830,1,1,4,1,3,412
201600000809,16,10,11,1845,1,2,1,1,6,469
201600000810,16,11,9,145,3,1,1,2,6,322
201600000811,16,11,23,1645,2,1,1,8,6,365
201600000812,16,12,16,930,2,2,3,1,6,386
201600000813,16,1,14,715,3,1,1,3,1,282
201600000814,16,1,31,1245,1,1,9,2,6,534
201600000815,16,2,7,1500,1,2,2,1,3,700
201600000816,16,3,30,1115,1,2,6,1,6,261
201600000817,16,6,15,1800,1,1,1,8,1,654
201600000818,16,7,5,815,1,1,2,1,6,55
201600000819,16,7,16,15,3,1,1,1,5,616
201600000820,16,8,8,1900,1,2,1,1,1,579
201600000821,16,8,18,2030,1,1,1,1,7,192
201600000822,16,9,15,830,1,1,1,1,1,344
201600000823,16,11,1,400,3,2,9,5,6,389
201600000824,16,11,19,2145,3,1,1,6,6,658
201600000825,16,2,1,1145,1,1,1,1,6,260
201600000826,16,2,12,2345,3,1,1,1,6,65
201600000827,16,4,15,1000,1,2,1,1,6,467
201600000828,16,5,10,945,1,1,1,1,1,655
201600000829,16,5,25,1645,1,2,2,1,3,467
201600000830,16,7,7,1300,1,1,1,1,6,65
201600000831,16,7,17,2200,2,2,3,1,6,656
201600000832,16,7,27,2300,3,1,1,2,7,549
201600000833,16,9,17,1600,1,1,1,2,6,174
201600000834,16,11,7,800,1,2,1,2,5,656
201600000835,16,11,20,1045,1,2,2,1,3,467
201600000836,16,11,22,1715,2,2,2,1,6,467
201600000837,16,11,26,1130,1,1,1,1,3,655
201600000838,16,2,13,1230,1,1,1,3,2,580
201600000839,16,6,12,200,3,1,1,2,6,244
201600000840,16,7,31,1200,1,2,1,1,1,102
201600000841,16,9,27,1730,1,2,1,1,6,227
201600000842,16,10,1,1515,1,2,1,1,6,133
201600000843,16,7,14,2315,3,1,1,1,6,367
201600000844,16,12,27,1445,1,1,2,1,3,538
201600000845,16,1,20,1900,3,1,1,1,6,47
201600000846,16,4,23,1645,1,1,1,8,5,66
201600000847,16,6,7,2315,3,1,1,1,6,47
201600000848,16,9,14,1130,1,1,1,1,6,47
201600000849,16,10,6,1910,1,2,1,1,5,47
201600000850,16,3,18,930,1,1,3,1,3,177
201600000851,16,4,22,2145,5,2,1,1,1,233
201600000852,16,4,30,2000,1,2,3,1,3,79
201600000853,16,5,11,1600,1,2,1,1,7,296
201600000854,16,8,18,1730,1,2,1,1,3,107
201600000855,16,9,3,2000,1,2,1,1,3,315
201600000856,16,9,26,2130,3,1,1,1,7,154
201600000857,16,9,26,1730,1,2,1,1,1,1
201600000858,16,11,1,1400,1,1,1,1,1,154
201600000859,16,2,28,800,1,1,1,1,6,184
201600000860,16,5,29,1900,1,2,1,1,6,26
201600000861,16,7,12,1145,1,2,7,1,6,297
201600000862,16,8,3,1915,1,1,1,1,2,302
201600000863,16,8,14,1730,1,1,1,1,6,143
201600000864,16,8,24,1345,1,2,1,1,3,297
201600000865,16,9,16,1800,1,1,1,1,2,184
201600000866,16,9,30,745,1,1,2,1,5,27
201600000867,16,2,27,1815,2,1,1,1,1,187
201600000868,16,3,4,1300,1,2,1,1,3,188
201600000869,16,3,11,1515,1,1,1,7,1,133
201600000870,16,3,16,1645,1,1,1,6,2,223
201600000871,16,4,19,1400,1,2,2,1,1,133
201600000872,16,5,6,100,3,1,1,1,6,227
201600000873,16,5,31,1800,1,2,6,1,1,188
201600000874,16,7,20,1615,1,1,1,1,1,331
201600000875,16,9,16,745,2,1,1,2,3,227
201600000876,16,1,15,715,3,1,1,9,6,196
201600000877,16,1,19,1745,3,1,1,1,2,240
201600000878,16,3,11,2300,4,1,6,1,7,76
201600000879,16,4,20,1545,1,2,1,1,3,196
201600000880,16,5,4,1515,1,1,2,1,1,37
201600000881,16,8,17,830,1,2,6,7,3,240
201600000882,16,10,7,1515,1,1,1,1,7,240
201600000883,16,10,18,745,1,1,1,5,3,76
201600000884,16,11,23,2230,3,1,1,8,2,76
201600000885,16,12,6,1710,2,2,3,9,7,196
201600000886,16,4,13,1800,1,2,9,3,6,142
201600000887,16,7,18,945,1,1,1,1,1,18
201600000888,16,8,12,1100,1,1,3,7,1,138
201600000889,16,1,18,1245,1,1,1,2,6,355
201600000890,16,5,25,1945,1,1,1,1,2,326
201600000891,16,6,18,1100,1,1,1,1,7,355
201600000892,16,6,27,915,1,1,1,2,5,282
201600000893,16,8,13,1815,1,1,1,7,2,178
201600000894,16,1,16,115,3,1,1,4,7,83
201600000895,16,4,24,130,3,1,1,1,7,341
201600000896,16,5,28,730,1,2,2,8,6,257
201600000897,16,6,9,900,1,1,1,1,7,267
201600000898,16,7,25,715,1,1,1,8,6,303
201600000899,16,9,9,915,1,1,6,7,3,257
201600000900,16,1,24,2015,3,1,1,1,1,236
201600000901,16,1,23,2230,5,2,1,2,6,236
201600000902,16,2,8,1600,1,2,6,1,3,236
201600000903,16,4,12,1015,1,2,3,7,3,13
201600000904,16,6,27,1600,1,2,2,1,3,236
201600000905,16,8,13,1515,1,1,2,1,3,13
201600000906,16,9,8,1145,1,1,1,1,1,13
201600000907,16,10,27,1715,1,2,1,1,6,236
201600000908,16,11,11,2150,3,1,1,1,6,13
201600000909,16,12,8,2330,3,1,1,1,6,64
201600000910,16,12,26,2058,3,2,1,1,6,236
201600000911,16,2,27,1115,1,1,2,1,3,231
201600000912,16,4,25,2030,2,2,2,1,3,321
201600000913,16,5,4,1330,1,1,1,1,7,221
201600000914,16,5,11,45,3,1,1,1,6,106
201600000915,16,6,8,115,3,1,1,1,7,33
201600000916,16,6,16,1915,1,1,1,1,1,12
201600000917,16,7,26,1730,1,1,1,1,6,145
201600000918,16,2,3,630,3,1,1,1,7,149
201600000919,16,2,10,1630,1,1,1,1,2,126
201600000920,16,4,8,1730,1,1,1,1,4,126
201600000921,16,4,16,2200,3,1,1,1,5,123
201600000922,16,7,7,1615,1,1,3,1,3,139
201600000923,16,11,27,235,5,1,1,1,6,123
201600000924,16,12,24,1345,1,1,6,1,7,126
201600000925,16,8,6,1645,1,2,1,1,6,129
201600000926,16,2,1,145,3,1,1,1,1,285
201600000927,16,5,6,1530,1,1,9,1,3,289
201600000928,16,6,6,1445,1,2,1,1,3,175
201600000929,16,9,8,1945,1,1,1,1,1,168
201600000930,16,5,5,1900,1,1,1,1,1,314
201600000931,16,6,18,1900,1,1,1,1,3,299
201600000932,16,8,3,2000,1,1,1,1,6,179
201600000933,16,8,21,1600,1,1,1,1,3,49
201600000934,16,3,20,1545,1,1,1,1,7,228
201600000935,16,3,29,2045,3,2,6,1,3,228
201600000936,16,4,21,1730,1,1,2,2,3,228
201600000937,16,5,24,1030,1,1,3,1,3,256
201600000938,16,8,6,545,2,1,1,1,1,228
201600000939,16,9,14,1700,1,2,1,1,1,228
201600000940,16,9,22,1700,1,1,2,1,3,287
201600000941,16,11,19,1740,3,1,1,2,1,228
201600000942,16,11,30,1340,1,1,1,1,1,228
201600000943,16,1,22,815,2,2,1,3,6,360
201600000944,16,5,13,1030,1,2,6,2,3,360
201600000945,16,5,19,1830,1,2,1,1,7,15
201600000946,16,6,26,745,1,1,6,1,7,360
201600000947,16,7,16,2100,1,1,1,1,6,87
201600000948,16,7,25,1800,1,2,1,1,3,360
201600000949,16,9,21,745,2,1,1,8,1,360
201600000950,16,1,30,430,3,1,1,8,6,207
201600000951,16,2,4,745,1,1,1,1,5,204
201600000952,16,4,22,2015,1,1,3,1,1,254
201600000953,16,5,5,945,1,1,1,1,2,207
201600000954,16,5,20,1715,1,1,1,1,1,99
201600000955,16,2,14,545,5,1,6,8,6,167
201600000956,16,3,2,130,3,1,1,2,7,114
201600000957,16,7,16,2345,3,1,1,1,7,239
201600000958,16,2,17,2030,5,2,1,2,3,136
201600000959,16,3,12,2345,3,1,1,1,7,28
201600000960,16,3,19,1845,2,1,1,1,1,2
201600000961,16,4,2,230,3,1,3,1,6,108
201600000962,16,5,20,830,1,2,1,1,6,136
201600000963,16,6,8,345,3,1,1,1,6,41
201600000964,16,8,19,1230,1,1,2,1,3,136
201600000965,16,9,2,515,3,1,1,1,6,333
201600000966,16,10,12,1630,1,1,1,1,6,198
201600000967,16,11,10,915,1,1,1,1,6,41
201600000968,16,7,2,830,1,2,1,1,7,181
201600000969,16,2,1,815,1,2,1,1,1,93
201600000970,16,3,5,1115,1,2,3,9,3,93
201600000971,16,4,21,815,3,1,3,1,7,2
201600000972,16,5,12,1245,1,2,6,1,6,93
201600000973,16,6,9,2030,1,1,1,1,2,246
201600000974,16,6,18,1800,1,2,1,1,6,93
201600000975,16,6,17,1745,1,1,2,1,3,326
201600000976,16,7,14,2115,1,1,1,1,7,93
201600000977,16,7,31,730,1,1,2,1,7,93
201600000978,16,8,10,1100,1,1,1,1,6,44
201600000979,16,9,1,1200,1,1,1,1,3,93
201600000980,16,9,12,915,1,2,3,1,1,93
201600000981,16,11,8,2030,3,1,1,3,5,93
201600000982,16,1,9,615,3,1,1,2,6,314
201600000983,16,4,14,1600,1,1,2,3,3,300
201600000984,16,4,19,1945,2,1,1,1,7,275
201600000985,16,5,11,745,2,1,1,5,1,155
201600000986,16,7,8,1515,1,2,1,1,6,136
201600000987,16,7,14,615,2,1,1,1,6,75
201600000988,16,7,20,1830,1,1,3,1,3,136
201600000989,16,8,7,330,3,1,1,1,6,1
201600000990,16,9,8,500,3,1,1,1,1,136
201600000991,16,9,15,1230,1,2,1,1,6,136
201600000992,16,10,28,745,5,2,1,5,1,136
201600000993,16,11,21,1800,5,2,2,1,3,136
201600000994,16,4,3,300,3,1,1,1,6,86
201600000995,16,4,30,1600,1,1,1,1,3,214
201600000996,16,8,4,1700,1,2,1,1,2,210
201600000997,16,9,11,1515,1,1,1,1,3,162
201600000998,16,9,12,1345,1,2,1,1,7,233
201600000999,16,3,4,1430,1,2,1,3,2,54
201600001000,16,4,6,1800,1,1,2,2,3,54
201600001001,16,5,4,1215,1,2,1,1,6,186
201600001002,16,5,26,1530,1,1,1,1,1,154
201600001003,16,6,17,1615,1,2,4,1,3,273
201600001004,16,7,29,1645,1,2,3,1,3,54
201600001005,16,7,19,1415,1,1,1,1,3,81
201600001006,16,8,2,1030,1,2,2,8,3,81
201600001007,16,8,11,1200,1,1,3,1,3,186
201600001008,16,11,19,1800,3,1,1,3,6,389
201600001009,16,11,21,2215,5,2,1,6,6,389
201600001010,16,12,9,1100,1,2,1,1,6,186
201600001011,16,12,13,1800,5,1,1,1,3,81
201600001012,16,1,21,800,3,1,1,1,5,277
201600001013,16,2,18,1615,1,1,1,1,3,176
201600001014,16,3,6,845,1,1,1,9,5,176
201600001015,16,3,12,1445,1,1,2,1,3,171
201600001016,16,5,4,1830,1,1,2,1,1,99
201600001017,16,6,19,1700,1,2,6,1,1,176
201600001018,16,7,4,45,3,1,1,1,7,277
201600001019,16,7,8,1830,1,1,1,1,1,171
201600001020,16,9,23,1900,1,1,2,1,3,287
201600001021,16,10,14,2050,3,1,2,1,3,176
201600001022,16,11,16,2100,3,1,1,1,6,277
201600001023,16,11,17,1300,1,1,1,2,1,171
201600001024,16,1,7,1015,1,1,2,7,3,35
201600001025,16,1,10,1130,1,1,1,7,3,388
201600001026,16,2,3,1015,1,1,1,7,6,259
201600001027,16,2,17,1645,1,1,1,2,7,213
201600001028,16,4,13,1230,1,1,2,1,1,364
201600001029,16,5,18,1015,1,1,2,1,3,299
201600001030,16,6,4,2315,5,2,6,1,3,118
201600001031,16,6,7,1045,1,2,1,1,6,50
201600001032,16,8,3,1500,1,1,1,1,1,197
201600001033,16,8,24,1430,1,2,1,1,7,274
201600001034,16,9,2,1730,1,2,3,1,3,50
201600001035,16,9,19,1715,1,2,1,1,6,259
201600001036,16,9,23,1930,3,1,1,1,2,118
201600001037,16,10,4,1230,1,1,1,7,1,213
201600001038,16,10,11,945,1,1,6,1,3,327
201600001039,16,11,20,1100,1,1,1,8,6,308
201600001040,16,10,28,1830,1,2,1,1,1,50
201600001041,16,12,20,1445,1,1,2,8,3,299
201600001042,16,6,28,1545,1,2,1,1,6,179
201600001043,16,7,21,1745,1,2,1,1,3,282
201600001044,16,9,10,730,1,1,1,1,6,76
201600001045,16,11,13,1645,1,1,2,1,3,179
201600001046,16,12,12,1845,5,2,3,2,3,179
201600001047,16,2,9,1700,1,2,1,3,6,70
201600001048,16,5,28,1700,1,1,3,1,1,223
201600001049,16,7,23,1030,1,2,2,1,3,70
201600001050,16,7,29,1745,1,1,1,1,6,304
201600001051,16,8,20,2130,5,2,2,1,3,70
201600001052,16,11,28,1600,1,2,1,1,1,70
201600001053,16,6,25,1945,1,1,1,1,7,198
201600001054,16,6,24,1645,1,1,2,1,3,198
201600001055,16,10,11,1545,1,2,1,7,6,168
201600001056,16,11,19,1815,3,1,4,6,3,90
201600001057,16,11,28,1745,5,2,1,1,6,168
201600001058,16,12,22,1000,1,1,1,7,2,134
201600001059,16,3,27,1830,1,2,2,2,3,225
201600001060,16,4,21,1445,1,2,9,1,1,3
201600001061,16,5,7,1100,1,1,1,1,3,65
201600001062,16,5,27,1745,1,2,1,1,6,168
201600001063,16,6,7,1815,1,1,1,1,3,216
201600001064,16,7,24,1345,1,1,1,8,3,173
201600001065,16,7,27,1815,1,1,1,8,1,173
201600001066,16,8,4,2030,1,2,1,7,3,197
201600001067,16,8,27,1815,1,1,1,1,2,197
201600001068,16,12,3,1415,1,2,1,1,1,197
201600001069,16,1,5,845,5,2,1,2,6,46
201600001070,16,1,7,1230,1,2,1,2,1,46
201600001071,16,1,17,1900,3,1,1,2,1,226
201600001072,16,4,14,945,1,2,1,2,6,46
201600001073,16,9,18,1715,1,1,1,1,1,169
201600001074,16,10,2,45,5,2,1,1,6,46
201600001075,16,10,19,1615,1,1,1,1,7,46
201600001076,16,11,3,1630,1,2,1,1,6,46
201600001077,16,11,16,245,5,2,2,2,3,46
